Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Zeit_Im_Monat,Jahrzeiten,Ferien,FerienCAU,Feiertag,Feiertag_in_weniger_als_1_Tagen,Feiertag_in_weniger_als_2_Tagen,Feiertag_in_weniger_als_3_Tagen,Feiertag_vor_weniger_als_1_Tagen,Feiertag_vor_weniger_als_2_Tagen,Feiertag_vor_weniger_als_3_Tagen,Umsatz_letzte_1_Tage,Umsatz_letzte_3_Tage,Umsatz_letzte_7_Tage,Umsatz_letzte_30_Tage,Wochentag
2013-09-01,Brot,95.9704314892471,Keine Kieler Woche,7,15.8625,16,61,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,281.565401428685,257.708458172594,268.696548365822,299.062553575948,Sonntag
2013-09-02,Brot,138.408723210465,Keine Kieler Woche,7,16.575,17,63,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,271.450517923326,266.393667912075,255.864949595258,297.855692680532,Montag
2013-09-03,Brot,138.825618927843,Keine Kieler Woche,7,18.225,11,21,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,197.591419332331,250.202446228114,245.935816061121,290.915183407275,Dienstag
2013-09-04,Brot,100.221969526295,Keine Kieler Woche,7,18.125,5,63.225472561219725,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,201.587347665136,223.543094973598,240.249526958504,285.067920819917,Mittwoch
2013-09-05,Brot,173.658100347255,Keine Kieler Woche,0,21.7,8,-2.0054283247249396,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,207.269855007702,202.14954066839,235.860644920897,281.052562590985,Donnerstag
2013-09-06,Brot,171.415179710314,Keine Kieler Woche,0,24.7,9,40.030488050575485,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,220.828796349413,209.895333007417,232.35120315583,278.505463137065,Freitag
2013-09-07,Brot,186.034060963767,Keine Kieler Woche,6,22.7625,7,67.89497893736487,Monatsanfang,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,227.43047354608,218.509708301065,229.674830178953,275.898252945987,Samstag
2013-09-08,Brot,88.8925958109828,Keine Kieler Woche,7,20.1625,8,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,301.18023939221,249.81316976256699,232.476949888028,275.944210878139,Sonntag
2013-09-09,Brot,169.359968504942,Keine Kieler Woche,8,11.575,11,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,299.263694373547,275.958135770612,236.450260809488,275.750379417367,Montag
2013-09-10,Brot,89.6944536084346,Keine Kieler Woche,6,13.5875,11,65,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.442518306641,266.962150690799,236.857560662961,271.349926880688,Dienstag
2013-09-11,Brot,103.363686559795,Keine Kieler Woche,6,13.9,8,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,197.480138101238,232.395450260475,236.270816439547,266.430240319431,Mittwoch
2013-09-12,Brot,106.474399987548,Keine Kieler Woche,6,16.1125,6,61,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,192.325887887908,196.749514765262,234.135963993862,263.695008783373,Donnerstag
2013-09-13,Brot,122.564626199915,Keine Kieler Woche,6,17.4375,5,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,192.18371050878,193.996578832642,230.043808873772,260.770692106798,Freitag
2013-09-14,Brot,174.938807466572,Keine Kieler Woche,5,17.625,10,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,208.882638650496,197.797412349061,227.394118174403,257.513224271688,Samstag
2013-09-15,Brot,55.1960062296304,Keine Kieler Woche,7,14.8625,10,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,277.600641267427,226.222330142234,224.025604156577,257.127001600683,Sonntag
2013-09-16,Brot,146.760234890658,Keine Kieler Woche,3,13.1375,13,21,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,253.762529344508,246.748603087477,217.525437723857,256.509447387634,Montag
2013-09-17,Brot,136.118044538363,Keine Kieler Woche,5,13.1375,10,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,192.016629960782,241.126600190906,216.321739388734,251.564520780033,Dienstag
2013-09-18,Brot,152.255085210606,Keine Kieler Woche,4,13.05,9,24.675545239025304,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,197.468806432033,214.415988579108,216.320120578848,246.987496229561,Mittwoch
2013-09-19,Brot,148.674992078993,Keine Kieler Woche,5,14.8375,11,63,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,191.71267464457,193.732703679128,216.232518686942,244.198999231773,Donnerstag
2013-09-20,Brot,110.159250328825,Keine Kieler Woche,7,13.525,6,49.338098045666875,Monatsmitte,Sommer,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,199.017212491444,196.066231189349,217.208733255894,242.480998918477,Freitag
2013-09-21,Brot,178.263887943827,Keine Kieler Woche,7,15.35,9,38.64296156571975,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,214.044375189567,201.591420775194,217.946124190047,241.243131842125,Samstag
2013-09-22,Brot,86.6668973821597,Keine Kieler Woche,6,17.1375,14,21,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,259.938878013496,224.333488564836,215.423015153771,241.144664863032,Sonntag
2013-09-23,Brot,111.128410563554,Keine Kieler Woche,7,17.3125,14,21,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,268.867863732529,247.617038978531,217.580920066346,240.792912974534,Montag
2013-09-24,Brot,139.64144576808,Keine Kieler Woche,8,15.7375,10,56.723685157248894,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,186.493155796593,238.433299180873,216.791852328605,234.657194749284,Dienstag
2013-09-25,Brot,117.94119333604,Keine Kieler Woche,6,13.5375,7,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,182.934844466974,212.765287998699,214.715572047882,228.712632587607,Mittwoch
2013-09-26,Brot,203.314345156607,Keine Kieler Woche,1,12.9875,12,10.121506635401799,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,193.384189069555,187.604063111041,214.95435982288,226.255593754216,Donnerstag
2013-09-27,Brot,135.507291692088,Keine Kieler Woche,5,13.0125,8,21,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,200.848742024674,192.389258520401,215.216006899055,224.90417277559,Freitag
2013-09-28,Brot,134.613756840197,Keine Kieler Woche,0,13.1,8,20.026316505702166,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,190.547986363915,194.926972486048,211.859379923962,223.322704678688,Samstag
2013-09-29,Brot,68.6316896995448,Keine Kieler Woche,3,14.175,12,32.566101416269184,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,270.010582691272,220.469103693287,213.29819487793,224.143227811568,Sonntag
2013-09-30,Brot,156.502435955326,Keine Kieler Woche,1,12.825,14,-23.52647584561805,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,244.108513342106,234.889027465764,209.761144822155,224.074675443498,Montag
2013-10-01,Brot,123.397540137977,Keine Kieler Woche,0,12.9125,13,5,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,217.73256637485,243.950554136076,214.223917761906,221.946914275037,Dienstag
2013-10-02,Brot,196.720969158391,Keine Kieler Woche,1,12.7,10,14.095466726692205,Monatsanfang,Herbst,0,0,Kein Feiertag,Feiertag in < 1 Tagen,Feiertag in < 2 Tagen,Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,207.014839202474,222.951972973143,217.663917009835,219.799058317675,Mittwoch
2013-10-03,Brot,75.2337302417469,Keine Kieler Woche,0,11.7625,12,5,Monatsanfang,Herbst,0,0,Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,243.913674931838,222.887026836387,224.882414990161,221.343133504325,Donnerstag
2013-10-04,Brot,156.066122625816,Keine Kieler Woche,5,11.2,8,63,Monatsanfang,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,289.997404322753,246.975306152355,237.617938175601,224.290135392912,Freitag
2013-10-05,Brot,152.280762053885,Keine Kieler Woche,7,15.575,8,20,Monatsanfang,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,238.406813655791,257.439297636794,244.454913503012,225.328034014515,Samstag
2013-10-06,Brot,92.4805772695364,Keine Kieler Woche,7,15.25,6,26.470162159384493,Monatsanfang,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Feiertag vor < 3 Tagen,260.776773399792,263.060330459446,243.135797889944,226.659633249528,Sonntag
2013-10-07,Brot,124.841544023845,Keine Kieler Woche,1,16.275,7,-7.011104425800776,Monatsanfang,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,264.615597005631,254.599728020405,246.065381270447,227.899137364846,Montag
2013-10-08,Brot,96.867100978839,Keine Kieler Woche,6,15.1125,8,61,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,206.555667922519,243.982679442648,244.468681491543,224.744984982523,Dienstag
2013-10-09,Brot,149.761758936995,Keine Kieler Woche,7,14.3125,10,21,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,184.013339821605,218.394868249919,241.182753008562,220.903306497459,Mittwoch
2013-10-10,Brot,119.300284972145,Keine Kieler Woche,5,10.975,6,15.263475704989126,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,207.026190643769,199.198399462631,235.91311239598,221.12276224203,Donnerstag
2013-10-11,Brot,123.2348187168,Keine Kieler Woche,7,13.8625,20,10,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,192.612959955097,194.550830140157,222.001048914886,220.960522970492,Freitag
2013-10-12,Brot,140.262421715801,Keine Kieler Woche,8,13.025,21,63,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,188.548894731224,196.062681776697,214.87848906852,220.834623198602,Samstag
2013-10-13,Brot,42.9967926268111,Keine Kieler Woche,5,10.8625,5,33.81055137040955,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,225.827493194379,202.3297826269,209.885734753461,221.956082621455,Sonntag
2013-10-14,Brot,109.863744271226,Keine Kieler Woche,2,12.525,6,0.6414943846494374,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,216.00928138399,210.128556436531,202.941975378941,222.193637379239,Montag
2013-10-15,Brot,130.431802598324,Keine Kieler Woche,7,10.6625,4,63,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,183.333550838887,208.390108472419,199.624530081279,219.051401031621,Dienstag
2013-10-16,Brot,146.070583461057,Keine Kieler Woche,8,12.275,7,23.74382816438134,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,185.120216608995,194.821016277291,199.78265533662,216.763323940437,Mittwoch
2013-10-17,Brot,89.9411837855476,Keine Kieler Woche,7,12,15,65,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,198.809209754812,189.087659067565,198.608800923912,216.989743266904,Donnerstag
2013-10-18,Brot,111.233698203856,Keine Kieler Woche,1,9.075,9,9.796513359554202,Monatsmitte,Herbst,1,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,176.69901727258,186.876147878796,196.335380540695,216.297416961589,Freitag
2013-10-19,Brot,121.590860465012,Keine Kieler Woche,7,9.45,9,96.3868237518728,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,189.419713378914,188.309313468769,196.459783204651,216.220984919401,Samstag
2013-10-20,Brot,70.1419855298474,Keine Kieler Woche,7,15.1875,8,21,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,212.584073788372,192.900934813289,194.56786614665,216.673213629298,Sonntag
2013-10-21,Brot,122.987868193302,Keine Kieler Woche,7,14.2625,8,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,209.215508035544,203.73976506761,193.597327096872,216.512251390831,Montag
2013-10-22,Brot,111.927088663048,Keine Kieler Woche,2,17.6375,7,5.078225143737415,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,170.557105619681,197.452229147866,191.772120636985,213.532858977704,Dienstag
2013-10-23,Brot,125.816016210178,Keine Kieler Woche,6,17.675,9,50.68966571204352,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,191.358895167434,190.377169607553,192.663360431048,210.949226692201,Mittwoch
2013-10-24,Brot,123.163406361057,Keine Kieler Woche,5,12.6875,12,61,Monatsmitte,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,191.613895179036,184.50996532205,191.635458348794,211.119918004949,Donnerstag
2013-10-25,Brot,113.661858634409,Keine Kieler Woche,7,11.8875,7,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,168.421683427451,182.837128268566,189.841001566934,210.356579993193,Freitag
2013-10-26,Brot,161.678805315967,Keine Kieler Woche,5,16.775,10,21,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,159.121448835987,171.960486439753,184.916383311648,208.892442938423,Samstag
2013-10-27,Brot,102.355195816072,Keine Kieler Woche,6,14.9875,16,65,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,182.754228037757,170.099120100398,180.934504784622,208.130280946036,Sonntag
2013-10-28,Brot,129.482192717092,Keine Kieler Woche,7,14.3625,29,63,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,223.094339903878,188.323338925874,183.794863616954,209.284149950306,Montag
2013-10-29,Brot,112.285893935052,Keine Kieler Woche,7,10.775,17,63,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,178.491589347428,195.738197316879,184.812105120511,206.312754062519,Dienstag
2013-10-30,Brot,121.506077008915,Keine Kieler Woche,6,10.4375,10,61,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,151.409301818919,184.675282180819,178.983335869407,202.968241095683,Mittwoch
2013-10-31,Brot,133.723541287582,Keine Kieler Woche,5,11.1625,13,21,Monatsende,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,158.227312565554,161.781037237881,174.405556933522,200.774220598397,Donnerstag
2013-11-01,Brot,100.182160485504,Keine Kieler Woche,8,10.625,9,63,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,151.222497886636,153.619704090369,171.888602951939,198.681778373614,Freitag
2013-11-02,Brot,149.172348030766,Keine Kieler Woche,8,8.8875,3,63,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,163.518984729272,157.656265060487,172.532144789981,195.915093280847,Samstag
2013-11-03,Brot,97.4532740046654,Keine Kieler Woche,6,10.7,15,21,Monatsanfang,Herbst,0,0,Kein Feiertag,Kein Feiertag in < 1 Tagen,Kein Feiertag in < 2 Tagen,Kein Feiertag in < 3 Tagen,Kein Feiertag vor < 1 Tagen,Kein Feiertag vor < 2 Tagen,Kein Feiertag vor < 3 Tagen,189.227767104864,167.989749906924,173.479491970534,192.704178109367,Sonntag
